detection_model,metric,correlation,pvalue,significant
microsoft/deberta-v3-small,L_OUR_PRON,-0.2653888623935776,0.004683980025129311,True
microsoft/deberta-v3-small,L_THEIR_PRON,0.007531233930327258,0.9371837071559109,False
microsoft/deberta-v3-small,L_YOURS_PRON,0.16980790484244013,0.07346346545680632,False
microsoft/deberta-v3-small,L_THEIRS_PRON,0.13683356508835717,0.15025225996851974,False
microsoft/deberta-v3-small,L_HERS_PRON,0.1769136341321605,0.062038380444492815,False
microsoft/deberta-v3-small,L_OURS_PRON,0.08207656489765172,0.38960993228668006,False
microsoft/deberta-v3-small,L_MYSELF_PRON,0.19278391330519687,0.04170113454432625,True
microsoft/deberta-v3-small,L_YOURSELF_PRON,0.17350719454108743,0.06732016177940804,False
microsoft/deberta-v3-small,L_HIMSELF_PRON,-0.005747070897816453,0.9520445686097799,False
microsoft/deberta-v3-small,L_HERSELF_PRON,0.00802037155378893,0.9331130739452121,False
microsoft/deberta-v3-small,L_ITSELF_PRON,0.2721728761379819,0.003694780423711124,True
microsoft/deberta-v3-small,L_OURSELVES_PRON,0.020043096272527622,0.8338568340052749,False
microsoft/deberta-v3-small,L_YOURSELVES_PRON,0.10688330202801274,0.26200132128902054,False
microsoft/deberta-v3-small,L_THEMSELVES_PRON,0.013902122930682548,0.8843297482229598,False
microsoft/deberta-v3-small,L_FIRST_PERSON_SING_PRON,0.21390924433120798,0.023531898769858853,True
microsoft/deberta-v3-small,L_SECOND_PERSON_PRON,0.23034786356916598,0.014550519008864787,True
microsoft/deberta-v3-small,L_THIRD_PERSON_SING_PRON,0.2795818973749103,0.0028321116977360543,True
microsoft/deberta-v3-small,L_THIRD_PERSON_PLURAL_PRON,0.22531780495252207,0.01691319326728869,True
microsoft/deberta-v3-small,VF_INFINITIVE,0.14262999123191927,0.13356223016853944,False
xlm-roberta-base,MATTR,-0.15244711477834755,0.10857231630390107,False
xlm-roberta-base,L_MATTR,-0.2691561804274818,0.0041088445391382275,True
xlm-roberta-base,LEX_DEN,-0.3142945033858222,0.0007386682018606927,True
xlm-roberta-base,UNIQUE_WORDS,-0.1164566452726834,0.2214050563355952,False
xlm-roberta-base,FLESCH,0.3076335124207623,0.0009683598807204856,True
xlm-roberta-base,GUNNING_FOG,-0.294994808233096,0.00159137041011668,True
xlm-roberta-base,AVG_SENT_LEN,-0.20773332481250156,0.027962367222696485,True
xlm-roberta-base,LONG_SENTS,-0.17151563816304985,0.07057351245448015,False
xlm-roberta-base,SHORT_SENTS,0.13263240974460067,0.16329649185358952,False
xlm-roberta-base,SENT_LEN_STD,-0.09803330233298663,0.303795848330504,False
xlm-roberta-base,len_in_characters,-0.14254758368048565,0.1337891584896897,False
xlm-roberta-base,polarity,0.1840120477677729,0.052116262041065384,False
xlm-roberta-base,subjectivity,-0.052042076805428134,0.58578626628818,False
xlm-roberta-base,POS_VERB,0.05258048545500736,0.5819092501114081,False
xlm-roberta-base,POS_NOUN,-0.3142569506926125,0.0007398095944187965,True
xlm-roberta-base,POS_ADJ,-0.24601581484654092,0.008930754705731308,True
xlm-roberta-base,POS_ADV,0.13899533571394346,0.1438533259313635,False
xlm-roberta-base,POS_DET,0.26428749893156855,0.004865182890332027,True
xlm-roberta-base,POS_INTJ,0.19898118835298978,0.03544170192384835,True
xlm-roberta-base,POS_CONJ,0.03125169642831635,0.7435873867294392,False
xlm-roberta-base,POS_PART,0.152005174079146,0.10961264884137248,False
xlm-roberta-base,POS_NUM,0.22178522650181287,0.018764777921220506,True
xlm-roberta-base,POS_PREP,-0.029182460050304372,0.7600321972106758,False
xlm-roberta-base,POS_PRO,0.17600239264881917,0.0634170002295937,False
xlm-roberta-base,G_PASSIVE,0.18592603978644243,0.04967738543179483,True
xlm-roberta-base,G_ACTIVE,0.1508433386027055,0.1123847008008077,False
xlm-roberta-base,G_PRESENT,0.02601417686535454,0.7854177123596223,False
xlm-roberta-base,G_PAST,0.2665524477014444,0.004499108911460517,True
xlm-roberta-base,G_FUTURE,-0.022738535551298705,0.8119018993339517,False
xlm-roberta-base,L_CONT_A,-0.31317458138915144,0.0007734100469296566,True
xlm-roberta-base,L_FUNC_A,0.26425523433304976,0.004870584280290154,True
xlm-roberta-base,L_CONT_T,-0.28419045352232314,0.002391668199846687,True
xlm-roberta-base,L_FUNC_T,0.26682493400110807,0.00445676976823844,True
xlm-roberta-base,L_PROPER_NAME,0.18149212597263814,0.055477025648866383,False
xlm-roberta-base,L_PERSONAL_NAME,0.17909974137424545,0.05883055427309643,False
xlm-roberta-base,L_POSSESSIVES,0.14214227088252238,0.13490956512608557,False
xlm-roberta-base,L_ADJ_POSITIVE,-0.25153770151406263,0.007465801110863384,True
xlm-roberta-base,L_ADJ_COMPARATIVE,0.1391368967667838,0.1434416032081915,False
xlm-roberta-base,L_ADJ_SUPERLATIVE,0.22096629404150922,0.01921816935360386,True
xlm-roberta-base,L_ADV_POSITIVE,0.14180851986447618,0.13583751097555283,False
xlm-roberta-base,L_ADV_COMPARATIVE,0.1308102689972266,0.16920888380665217,False
xlm-roberta-base,L_ADV_SUPERLATIVE,0.1408275424736043,0.13859312123792025,False
xlm-roberta-base,ST_REPETITIONS_WORDS,-0.15008251674833628,0.11422930039312053,False
xlm-roberta-base,ST_REPETITIONS_SENT,,,False
xlm-roberta-base,L_I_PRON,0.15322777881428595,0.10675346998325748,False
xlm-roberta-base,L_HE_PRON,0.11141311481999147,0.24220096217625117,False
xlm-roberta-base,L_SHE_PRON,0.1326249774621505,0.16332029161337613,False
xlm-roberta-base,L_IT_PRON,0.2048266369862431,0.03028161055474531,True
xlm-roberta-base,L_YOU_PRON,0.18420723869011768,0.051863105013987866,False
xlm-roberta-base,L_WE_PRON,-0.26944551726180593,0.004067403965831767,True
xlm-roberta-base,L_THEY_PRON,0.21065150950432013,0.025787633242210763,True
xlm-roberta-base,L_ME_PRON,0.17219209539141864,0.06945449899298517,False
xlm-roberta-base,L_YOU_OBJ_PRON,0.19917689444444897,0.03525767668074094,True
xlm-roberta-base,L_HIM_PRON,0.08392279875712033,0.37899746530858414,False
xlm-roberta-base,L_HER_OBJECT_PRON,0.12188732341509242,0.20045990359863428,False
xlm-roberta-base,L_IT_OBJECT_PRON,0.1783959871122962,0.059848053732232204,False
xlm-roberta-base,L_US_PRON,-0.05488074186581413,0.5654800892635786,False
xlm-roberta-base,L_THEM_PRON,0.16043218626374423,0.09107170804772134,False
xlm-roberta-base,L_MY_PRON,0.14834496552209284,0.11853005338475024,False
xlm-roberta-base,L_YOUR_PRON,0.17139017607735124,0.07078264985365745,False
xlm-roberta-base,L_HIS_PRON,0.09563014620090204,0.3158600893114278,False
xlm-roberta-base,L_HER_PRON,0.09556558486394781,0.3161884194354869,False
xlm-roberta-base,L_ITS_PRON,0.2276263206719346,0.015790523603877296,True
xlm-roberta-base,L_OUR_PRON,-0.25992045395121965,0.005646786145747162,True
xlm-roberta-base,L_THEIR_PRON,0.045476744838544525,0.6339832825338134,False
xlm-roberta-base,L_YOURS_PRON,0.11374369950089382,0.2324287798389834,False
xlm-roberta-base,L_THEIRS_PRON,0.11367156186650273,0.23272705314007455,False
xlm-roberta-base,L_HERS_PRON,0.1290071208913256,0.17521408784841155,False
xlm-roberta-base,L_OURS_PRON,0.031118520725590806,0.7446423953802858,False
xlm-roberta-base,L_MYSELF_PRON,0.13343209110316373,0.16075078098085543,False
xlm-roberta-base,L_YOURSELF_PRON,0.122501037202907,0.19818582753467523,False
xlm-roberta-base,L_HIMSELF_PRON,0.010384781735474274,0.9134625012372367,False
xlm-roberta-base,L_HERSELF_PRON,0.019604482584619776,0.8374420324843771,False
xlm-roberta-base,L_ITSELF_PRON,0.22674981296896132,0.016208931234727886,True
xlm-roberta-base,L_OURSELVES_PRON,0.002372437589466994,0.9801938445385268,False
xlm-roberta-base,L_YOURSELVES_PRON,0.04549827288033005,0.6338225591768719,False
xlm-roberta-base,L_THEMSELVES_PRON,-0.008927452468225766,0.9255689338872123,False
xlm-roberta-base,L_FIRST_PERSON_SING_PRON,0.15322777881428595,0.10675346998325748,False
xlm-roberta-base,L_SECOND_PERSON_PRON,0.18090871705988493,0.05627997699533998,False
xlm-roberta-base,L_THIRD_PERSON_SING_PRON,0.2754299172070446,0.003290085517917552,True
xlm-roberta-base,L_THIRD_PERSON_PLURAL_PRON,0.19483792764744093,0.03953147056385794,True
xlm-roberta-base,VF_INFINITIVE,0.09125343294571152,0.338617801366522,False
