detection_model,metric,correlation,pvalue,significant
microsoft/deberta-v3-small,L_OUR_PRON,-0.007289955783304366,0.8171867645038345,False
microsoft/deberta-v3-small,L_THEIR_PRON,-0.03128482567258224,0.3210644296630617,False
microsoft/deberta-v3-small,L_YOURS_PRON,0.04301548366869475,0.17236736577735554,False
microsoft/deberta-v3-small,L_THEIRS_PRON,0.01993877376804836,0.5271818245178683,False
microsoft/deberta-v3-small,L_HERS_PRON,0.07623104326875517,0.015487215989489567,True
microsoft/deberta-v3-small,L_OURS_PRON,0.04321042910674116,0.1704289996364551,False
microsoft/deberta-v3-small,L_MYSELF_PRON,0.00031614873886130063,0.9920013753721326,False
microsoft/deberta-v3-small,L_YOURSELF_PRON,0.06859624764608187,0.029426396522264243,True
microsoft/deberta-v3-small,L_HIMSELF_PRON,-0.006936125590392747,0.8259143274518863,False
microsoft/deberta-v3-small,L_HERSELF_PRON,-0.03159350640502868,0.3163106110714958,False
microsoft/deberta-v3-small,L_ITSELF_PRON,-0.01969992574753753,0.5321431447207075,False
microsoft/deberta-v3-small,L_OURSELVES_PRON,0.030252216016698447,0.33730392666546627,False
microsoft/deberta-v3-small,L_YOURSELVES_PRON,0.03776412700095969,0.23095069411183344,False
microsoft/deberta-v3-small,L_THEMSELVES_PRON,-0.05085777397615365,0.10658705813405499,False
microsoft/deberta-v3-small,L_FIRST_PERSON_SING_PRON,0.03066118650982078,0.33081018170632004,False
microsoft/deberta-v3-small,L_SECOND_PERSON_PRON,0.04317330053006199,0.17079691079984102,False
microsoft/deberta-v3-small,L_THIRD_PERSON_SING_PRON,0.0034139270978731985,0.9137936927363681,False
microsoft/deberta-v3-small,L_THIRD_PERSON_PLURAL_PRON,-0.0031756575725416488,0.9197892821954964,False
microsoft/deberta-v3-small,VF_INFINITIVE,0.031718736476476925,0.3143952336426074,False
xlm-roberta-base,MATTR,0.01175120813299735,0.7094169685265101,False
xlm-roberta-base,L_MATTR,-0.008213995537931174,0.7945035000477845,False
xlm-roberta-base,LEX_DEN,-0.027637838552346677,0.380729557510883,False
xlm-roberta-base,UNIQUE_WORDS,0.02160071312238355,0.49332475574618306,False
xlm-roberta-base,FLESCH,0.05893760994038954,0.061412268176856286,False
xlm-roberta-base,GUNNING_FOG,-0.08689570216584881,0.005768590442551665,True
xlm-roberta-base,AVG_SENT_LEN,-0.07404231215777222,0.01871893461901207,True
xlm-roberta-base,LONG_SENTS,-0.02860647800674447,0.364255428826902,False
xlm-roberta-base,SHORT_SENTS,0.09698574529091512,0.0020516565185047853,True
xlm-roberta-base,SENT_LEN_STD,-0.010983291065930816,0.7276250220541159,False
xlm-roberta-base,len_in_characters,0.019899323150205886,0.5279996599852049,False
xlm-roberta-base,polarity,0.09489869095174092,0.0025612441729966225,True
xlm-roberta-base,subjectivity,0.06068552544420071,0.05409308154182392,False
xlm-roberta-base,POS_VERB,0.02283103861961451,0.4690301400215541,False
xlm-roberta-base,POS_NOUN,-0.023527843011224132,0.455569382635997,False
xlm-roberta-base,POS_ADJ,-0.023013588557015748,0.4654825793778191,False
