detection_model,metric,correlation,pvalue,significant
xlm-roberta-base,L_YOU_PRON,0.0008157647915611682,0.9931890272958988,False
xlm-roberta-base,L_WE_PRON,0.09150986837262026,0.3372564584480432,False
xlm-roberta-base,L_THEY_PRON,0.15501037729250836,0.10268955263486777,False
xlm-roberta-base,L_ME_PRON,0.04953349643323791,0.6040041734578722,False
xlm-roberta-base,L_YOU_OBJ_PRON,-0.06427753026488436,0.5007469965282146,False
xlm-roberta-base,L_HIM_PRON,0.10771754351894108,0.2582742781982929,False
xlm-roberta-base,L_HER_OBJECT_PRON,0.022916748643144486,0.8104552444737965,False
xlm-roberta-base,L_IT_OBJECT_PRON,-0.08828985748033658,0.3546023224929866,False
xlm-roberta-base,L_US_PRON,-0.1182428465024084,0.21435190501296258,False
xlm-roberta-base,L_THEM_PRON,-0.019550373619393383,0.8378845478351903,False
xlm-roberta-base,L_MY_PRON,0.11165215575897754,0.24118573925485481,False
xlm-roberta-base,L_YOUR_PRON,0.1343084623446579,0.15799503069321913,False
xlm-roberta-base,L_HIS_PRON,0.11943528369112842,0.20973319579820926,False
xlm-roberta-base,L_HER_PRON,0.10648636288365616,0.26378748528792956,False
xlm-roberta-base,L_ITS_PRON,0.2175939579770269,0.021186115904466108,True
xlm-roberta-base,L_OUR_PRON,-0.18010321618438196,0.05740425526651857,False
xlm-roberta-base,L_THEIR_PRON,0.14402015295026213,0.12977822465012262,False
xlm-roberta-base,L_YOURS_PRON,-0.208813688249074,0.027139723844402087,True
xlm-roberta-base,L_THEIRS_PRON,-0.22255408474231778,0.01834753827944266,True
xlm-roberta-base,L_HERS_PRON,-0.013166885879472085,0.8904080093580847,False
xlm-roberta-base,L_OURS_PRON,0.04822566586535543,0.6136003830789569,False
xlm-roberta-base,L_MYSELF_PRON,0.07249253012097683,0.4475042962679989,False
xlm-roberta-base,L_YOURSELF_PRON,0.12571602686204,0.18657659176033262,False
xlm-roberta-base,L_HIMSELF_PRON,-0.009136996148224696,0.9238270846730688,False
xlm-roberta-base,L_HERSELF_PRON,-0.0423960926105022,0.6571551893103247,False
xlm-roberta-base,L_ITSELF_PRON,0.14501456807876148,0.12712219324926904,False
xlm-roberta-base,L_OURSELVES_PRON,0.08695134673623799,0.36197333206936455,False
xlm-roberta-base,L_YOURSELVES_PRON,0.1077910058928936,0.2579478245580526,False
xlm-roberta-base,L_THEMSELVES_PRON,-0.02689010432974585,0.778375635990358,False
xlm-roberta-base,L_FIRST_PERSON_SING_PRON,-0.048547690959530744,0.6112313707476582,False
xlm-roberta-base,L_SECOND_PERSON_PRON,0.0315737565367039,0.741038014043745,False
xlm-roberta-base,L_THIRD_PERSON_SING_PRON,0.13519956161565083,0.1552293099213553,False
xlm-roberta-base,L_THIRD_PERSON_PLURAL_PRON,0.18080059822255037,0.05642982505426756,False
xlm-roberta-base,VF_INFINITIVE,0.04064833268768513,0.6704492633587562,False
