detection_model,metric,model,correlation,pvalue,significant
microsoft/deberta-v3-small,L_ADV_COMPARATIVE,qwen14b,0.07288473889555869,0.3853124488905022,False
microsoft/deberta-v3-small,L_ADV_COMPARATIVE,solar,-0.19620345507967824,0.018429328994233076,True
microsoft/deberta-v3-small,L_ADV_SUPERLATIVE,mistral,-0.173254261809258,0.037832675870135474,True
microsoft/deberta-v3-small,L_ADV_SUPERLATIVE,deepseek,-0.009210954444219155,0.9127500506122136,False
microsoft/deberta-v3-small,L_ADV_SUPERLATIVE,llama3.3,-0.03423234757441214,0.6837675389742397,False
microsoft/deberta-v3-small,L_ADV_SUPERLATIVE,qwen72b,0.08118584943958455,0.33337544248008627,False
microsoft/deberta-v3-small,L_ADV_SUPERLATIVE,qwen32b,0.08814258759686688,0.29347042008623936,False
microsoft/deberta-v3-small,L_ADV_SUPERLATIVE,qwen14b,0.07662569200368727,0.3613280748455635,False
microsoft/deberta-v3-small,L_ADV_SUPERLATIVE,solar,-0.17918138511250478,0.031645561458048026,True
microsoft/deberta-v3-small,ST_REPETITIONS_WORDS,mistral,0.34718447546913245,2.014425827991636e-05,True
microsoft/deberta-v3-small,ST_REPETITIONS_WORDS,deepseek,0.03590005631623511,0.6692454458055643,False
microsoft/deberta-v3-small,ST_REPETITIONS_WORDS,llama3.3,-0.12126669542393033,0.14765433620369195,False
microsoft/deberta-v3-small,ST_REPETITIONS_WORDS,qwen72b,-0.002964369112769037,0.9718704441282482,False
microsoft/deberta-v3-small,ST_REPETITIONS_WORDS,qwen32b,-0.0476934994015098,0.5702677918343233,False
microsoft/deberta-v3-small,ST_REPETITIONS_WORDS,qwen14b,-0.1646568898387301,0.04859313973939224,True
microsoft/deberta-v3-small,ST_REPETITIONS_WORDS,solar,0.13246605831044667,0.11348490074723272,False
microsoft/deberta-v3-small,ST_REPETITIONS_SENT,mistral,,,False
microsoft/deberta-v3-small,ST_REPETITIONS_SENT,deepseek,,,False
microsoft/deberta-v3-small,ST_REPETITIONS_SENT,llama3.3,,,False
microsoft/deberta-v3-small,ST_REPETITIONS_SENT,qwen72b,,,False
microsoft/deberta-v3-small,ST_REPETITIONS_SENT,qwen32b,,,False
microsoft/deberta-v3-small,ST_REPETITIONS_SENT,qwen14b,,,False
microsoft/deberta-v3-small,ST_REPETITIONS_SENT,solar,,,False
microsoft/deberta-v3-small,L_I_PRON,mistral,-0.11642250923717751,0.164642981550983,False
microsoft/deberta-v3-small,L_I_PRON,deepseek,-0.0994149874600258,0.23581115352356802,False
microsoft/deberta-v3-small,L_I_PRON,llama3.3,-0.056321872975173014,0.5025362005764341,False
microsoft/deberta-v3-small,L_I_PRON,qwen72b,0.06499370891015308,0.43896277679484763,False
microsoft/deberta-v3-small,L_I_PRON,qwen32b,0.17338022860189664,0.03769129876691225,True
microsoft/deberta-v3-small,L_I_PRON,qwen14b,0.12766279456669125,0.12729695845796837,False
microsoft/deberta-v3-small,L_I_PRON,solar,-0.18109283062671674,0.02984306246319179,True
microsoft/deberta-v3-small,L_HE_PRON,mistral,-0.014157423056358504,0.8662553464566128,False
microsoft/deberta-v3-small,L_HE_PRON,deepseek,0.1326474560311423,0.11298713540078377,False
microsoft/deberta-v3-small,L_HE_PRON,llama3.3,0.1443290910889444,0.08436488018960756,False
microsoft/deberta-v3-small,L_HE_PRON,qwen72b,0.062064606945609176,0.45990876077129067,False
microsoft/deberta-v3-small,L_HE_PRON,qwen32b,-0.009783008389697829,0.907354773351452,False
microsoft/deberta-v3-small,L_HE_PRON,qwen14b,0.042377438214703085,0.6140338115864575,False
microsoft/deberta-v3-small,L_HE_PRON,solar,0.035836296354629996,0.6697984536767291,False
microsoft/deberta-v3-small,L_SHE_PRON,mistral,0.03191415902461607,0.704146648984692,False
microsoft/deberta-v3-small,L_SHE_PRON,deepseek,0.04819043039973156,0.5662530175725988,False
microsoft/deberta-v3-small,L_SHE_PRON,llama3.3,0.13883714362047767,0.09700040402740534,False
microsoft/deberta-v3-small,L_SHE_PRON,qwen72b,0.0880719527753074,0.29385894695798537,False
microsoft/deberta-v3-small,L_SHE_PRON,qwen32b,0.062073881652256066,0.45984157574454443,False
microsoft/deberta-v3-small,L_SHE_PRON,qwen14b,0.11344599037563494,0.175780359882593,False
microsoft/deberta-v3-small,L_SHE_PRON,solar,0.13119121938132702,0.11703148583597077,False
microsoft/deberta-v3-small,L_IT_PRON,mistral,-0.12855190835132665,0.12464711145060982,False
microsoft/deberta-v3-small,L_IT_PRON,deepseek,-0.10014314290616837,0.23238060759976045,False
microsoft/deberta-v3-small,L_IT_PRON,llama3.3,-0.2821166508297045,0.0006130982670330558,True
microsoft/deberta-v3-small,L_IT_PRON,qwen72b,0.054677081996737355,0.5151150862659173,False
microsoft/deberta-v3-small,L_IT_PRON,qwen32b,0.09095302916499319,0.27828813556498594,False
microsoft/deberta-v3-small,L_IT_PRON,qwen14b,0.11960509762092339,0.15332545360036326,False
microsoft/deberta-v3-small,L_IT_PRON,solar,-0.2784084832229374,0.0007279150692992578,True
microsoft/deberta-v3-small,L_YOU_PRON,mistral,-0.1113642333325652,0.1838937428510437,False
microsoft/deberta-v3-small,L_YOU_PRON,deepseek,0.022934551985697604,0.7849670577215547,False
microsoft/deberta-v3-small,L_YOU_PRON,llama3.3,0.11759557498411298,0.16040116993670792,False
microsoft/deberta-v3-small,L_YOU_PRON,qwen72b,0.05369236588639758,0.5227225906099421,False
microsoft/deberta-v3-small,L_YOU_PRON,qwen32b,0.026606238228340663,0.7515863748567024,False
microsoft/deberta-v3-small,L_YOU_PRON,qwen14b,0.03072349633843291,0.7146971144503772,False
microsoft/deberta-v3-small,L_YOU_PRON,solar,-0.031325103798020046,0.7093593776712508,False
microsoft/deberta-v3-small,L_WE_PRON,mistral,-0.3142910911238193,0.00012490167112695348,True
microsoft/deberta-v3-small,L_WE_PRON,deepseek,0.2757302146411012,0.0008227914935810196,True
microsoft/deberta-v3-small,L_WE_PRON,llama3.3,-0.05822052648487157,0.488218187832296,False
microsoft/deberta-v3-small,L_WE_PRON,qwen72b,0.05020687744305315,0.5501010485056317,False
microsoft/deberta-v3-small,L_WE_PRON,qwen32b,0.15656724144630454,0.06092949460862487,False
microsoft/deberta-v3-small,L_WE_PRON,qwen14b,0.1875099370231046,0.02441665974348244,True
microsoft/deberta-v3-small,L_WE_PRON,solar,0.08958279248106416,0.2856229299080418,False
microsoft/deberta-v3-small,L_THEY_PRON,mistral,-0.1461188960226718,0.08054425011382126,False
microsoft/deberta-v3-small,L_THEY_PRON,deepseek,-0.059503079476753554,0.4786708888610814,False
microsoft/deberta-v3-small,L_THEY_PRON,llama3.3,-0.027364870044348778,0.74474406128141,False
microsoft/deberta-v3-small,L_THEY_PRON,qwen72b,0.04390546644231888,0.6013042710019684,False
microsoft/deberta-v3-small,L_THEY_PRON,qwen32b,0.04024352170722058,0.6320044526288033,False
microsoft/deberta-v3-small,L_THEY_PRON,qwen14b,0.05251008587096677,0.531931218066959,False
microsoft/deberta-v3-small,L_THEY_PRON,solar,-0.11818184472735144,0.15831209269138974,False
microsoft/deberta-v3-small,L_ME_PRON,mistral,-0.13341403278145977,0.11090238088786945,False
microsoft/deberta-v3-small,L_ME_PRON,deepseek,-0.07213464244451975,0.39023486988130496,False
microsoft/deberta-v3-small,L_ME_PRON,llama3.3,-0.2137683693878176,0.010091642695136013,True
microsoft/deberta-v3-small,L_ME_PRON,qwen72b,0.07454406461676935,0.37455751205480053,False
microsoft/deberta-v3-small,L_ME_PRON,qwen32b,0.1380966096869453,0.09881313571941185,False
microsoft/deberta-v3-small,L_ME_PRON,qwen14b,0.09219635497038339,0.2717433858180116,False
microsoft/deberta-v3-small,L_ME_PRON,solar,-0.17431588859767155,0.036655030468768425,True
microsoft/deberta-v3-small,L_YOU_OBJ_PRON,mistral,-0.13324405110907417,0.11136204453145036,False
microsoft/deberta-v3-small,L_YOU_OBJ_PRON,deepseek,0.04902081276436792,0.55957434801858,False
microsoft/deberta-v3-small,L_YOU_OBJ_PRON,llama3.3,0.21921342169889907,0.008294919562111903,True
microsoft/deberta-v3-small,L_YOU_OBJ_PRON,qwen72b,0.07397664006490239,0.37821443984883074,False
microsoft/deberta-v3-small,L_YOU_OBJ_PRON,qwen32b,0.10836554222913937,0.19605813206680806,False
microsoft/deberta-v3-small,L_YOU_OBJ_PRON,qwen14b,0.038009193405659315,0.6510538628331816,False
microsoft/deberta-v3-small,L_YOU_OBJ_PRON,solar,-0.07629720031676643,0.3633962612506238,False
microsoft/deberta-v3-small,L_HIM_PRON,mistral,0.055647824639566384,0.5076716167178054,False
microsoft/deberta-v3-small,L_HIM_PRON,deepseek,0.08141720436306157,0.3319951054793135,False
microsoft/deberta-v3-small,L_HIM_PRON,llama3.3,-0.02333656500022712,0.7812918409304561,False
microsoft/deberta-v3-small,L_HIM_PRON,qwen72b,0.049400578424667024,0.5565325886291634,False
microsoft/deberta-v3-small,L_HIM_PRON,qwen32b,0.04850741839170164,0.5636990578306577,False
microsoft/deberta-v3-small,L_HIM_PRON,qwen14b,0.046997307789364506,0.5759148915309412,False
microsoft/deberta-v3-small,L_HIM_PRON,solar,0.11601848201588078,0.16612312877874583,False
microsoft/deberta-v3-small,L_HER_OBJECT_PRON,mistral,0.003338006721224543,0.9683266540464589,False
microsoft/deberta-v3-small,L_HER_OBJECT_PRON,deepseek,-0.04213597420665544,0.6160560817906269,False
microsoft/deberta-v3-small,L_HER_OBJECT_PRON,llama3.3,0.035137327418444234,0.6758723650348002,False
microsoft/deberta-v3-small,L_HER_OBJECT_PRON,qwen72b,0.06750619809927438,0.42143633052044793,False
microsoft/deberta-v3-small,L_HER_OBJECT_PRON,qwen32b,0.10071292079807367,0.2297207727241024,False
microsoft/deberta-v3-small,L_HER_OBJECT_PRON,qwen14b,0.10246898702921321,0.22165813044635516,False
microsoft/deberta-v3-small,L_HER_OBJECT_PRON,solar,0.005897088435322825,0.9440751293817989,False
microsoft/deberta-v3-small,L_IT_OBJECT_PRON,mistral,-0.17088758101820678,0.04057297643519286,True
microsoft/deberta-v3-small,L_IT_OBJECT_PRON,deepseek,0.022331329842819752,0.7904906212112368,False
microsoft/deberta-v3-small,L_IT_OBJECT_PRON,llama3.3,0.04806287629511671,0.567282263702046,False
microsoft/deberta-v3-small,L_IT_OBJECT_PRON,qwen72b,0.08577346177038966,0.30668808356046184,False
microsoft/deberta-v3-small,L_IT_OBJECT_PRON,qwen32b,0.11423281012921624,0.1727836335379491,False
microsoft/deberta-v3-small,L_IT_OBJECT_PRON,qwen14b,0.11889774026139883,0.15578883804395902,False
microsoft/deberta-v3-small,L_IT_OBJECT_PRON,solar,-0.12324574844129561,0.14110838461747446,False
microsoft/deberta-v3-small,L_US_PRON,mistral,-0.19699291735206212,0.017954716842751295,True
microsoft/deberta-v3-small,L_US_PRON,deepseek,0.13949878453312928,0.09540313957993543,False
microsoft/deberta-v3-small,L_US_PRON,llama3.3,-0.05286299940287331,0.5291739295957457,False
microsoft/deberta-v3-small,L_US_PRON,qwen72b,0.04860362445545627,0.5629250171581556,False
microsoft/deberta-v3-small,L_US_PRON,qwen32b,0.052224824828702,0.5341651931029716,False
microsoft/deberta-v3-small,L_US_PRON,qwen14b,0.0417209131098053,0.6195389752908531,False
microsoft/deberta-v3-small,L_US_PRON,solar,-0.18525114139662482,0.026221437051663722,True
microsoft/deberta-v3-small,L_THEM_PRON,mistral,-0.12167321291971538,0.14629133057142577,False
microsoft/deberta-v3-small,L_THEM_PRON,deepseek,-0.14290180409220238,0.08751451093626055,False
microsoft/deberta-v3-small,L_THEM_PRON,llama3.3,-0.187592655573607,0.024352641228653157,True
microsoft/deberta-v3-small,L_THEM_PRON,qwen72b,0.04146863300362748,0.621660070196326,False
microsoft/deberta-v3-small,L_THEM_PRON,qwen32b,0.04574939273360305,0.5861021035294895,False
microsoft/deberta-v3-small,L_THEM_PRON,qwen14b,0.009366692191154144,0.9112808188191183,False
microsoft/deberta-v3-small,L_THEM_PRON,solar,-0.08645654203754075,0.30283767639526926,False
microsoft/deberta-v3-small,L_MY_PRON,mistral,-0.04674460485425014,0.5779711118292916,False
microsoft/deberta-v3-small,L_MY_PRON,deepseek,-0.09873264340206042,0.23905790046607736,False
microsoft/deberta-v3-small,L_MY_PRON,llama3.3,-0.04807154482132909,0.5672122884722389,False
microsoft/deberta-v3-small,L_MY_PRON,qwen72b,0.05756010484613039,0.49317369383508,False
microsoft/deberta-v3-small,L_MY_PRON,qwen32b,0.16796773610323212,0.04418130180203065,True
microsoft/deberta-v3-small,L_MY_PRON,qwen14b,0.16172242265069728,0.05280371167802152,False
microsoft/deberta-v3-small,L_MY_PRON,solar,-0.14136292695655905,0.09101481206365729,False
microsoft/deberta-v3-small,L_YOUR_PRON,mistral,0.0350705853366515,0.6764534424170727,False
microsoft/deberta-v3-small,L_YOUR_PRON,deepseek,0.04850871385570489,0.5636886316063815,False
microsoft/deberta-v3-small,L_YOUR_PRON,llama3.3,0.1482282268257358,0.07622137238288426,False
microsoft/deberta-v3-small,L_YOUR_PRON,qwen72b,-0.009676115777124603,0.9083626080554714,False
microsoft/deberta-v3-small,L_YOUR_PRON,qwen32b,-0.049587407888631675,0.5550390978127288,False
microsoft/deberta-v3-small,L_YOUR_PRON,qwen14b,0.008537622843577397,0.9191056024342474,False
microsoft/deberta-v3-small,L_YOUR_PRON,solar,-0.0886215286633171,0.2908450023085931,False
microsoft/deberta-v3-small,L_HIS_PRON,mistral,-0.10566334590453974,0.20751031450079355,False
microsoft/deberta-v3-small,L_HIS_PRON,deepseek,-0.016227802942286904,0.8469204692313702,False
microsoft/deberta-v3-small,L_HIS_PRON,llama3.3,0.064239630058199,0.44430273614058713,False
microsoft/deberta-v3-small,L_HIS_PRON,qwen72b,-0.013235824982635563,0.8748882220922993,False
microsoft/deberta-v3-small,L_HIS_PRON,qwen32b,-0.004825715356748234,0.9542232028537582,False
microsoft/deberta-v3-small,L_HIS_PRON,qwen14b,0.0014736190903680895,0.9860143430609389,False
microsoft/deberta-v3-small,L_HIS_PRON,solar,0.0025613420875590237,0.9756935941031496,False
microsoft/deberta-v3-small,L_HER_PRON,mistral,0.013660472801159285,0.8709085292098594,False
microsoft/deberta-v3-small,L_HER_PRON,deepseek,-0.0013616877759479035,0.9870765523906142,False
microsoft/deberta-v3-small,L_HER_PRON,llama3.3,0.027922738302255282,0.7397251425528378,False
microsoft/deberta-v3-small,L_HER_PRON,qwen72b,0.023750157854535596,0.7775157987284607,False
microsoft/deberta-v3-small,L_HER_PRON,qwen32b,0.051765492189394365,0.5377722031921736,False
microsoft/deberta-v3-small,L_HER_PRON,qwen14b,0.07247669082353025,0.38798554373881067,False
microsoft/deberta-v3-small,L_HER_PRON,solar,0.08044591891299971,0.3378146609179922,False
microsoft/deberta-v3-small,L_ITS_PRON,mistral,-0.07624446424710131,0.36372896932974996,False
microsoft/deberta-v3-small,L_ITS_PRON,deepseek,0.048547570795926795,0.5633759438000474,False
microsoft/deberta-v3-small,L_ITS_PRON,llama3.3,-0.3455090962754465,2.2218600356084033e-05,True
microsoft/deberta-v3-small,L_ITS_PRON,qwen72b,-0.08282283702520257,0.32368734030188534,False
microsoft/deberta-v3-small,L_ITS_PRON,qwen32b,-0.016014725071269033,0.8489063623727819,False
microsoft/deberta-v3-small,L_ITS_PRON,qwen14b,-0.0530505235613638,0.527711749086058,False
microsoft/deberta-v3-small,L_ITS_PRON,solar,-0.11180038900590766,0.18217156018882358,False
microsoft/deberta-v3-small,L_OUR_PRON,mistral,-0.34746362026078786,1.981689475552435e-05,True
microsoft/deberta-v3-small,L_OUR_PRON,deepseek,0.26509204544027776,0.0013226093203873228,True
microsoft/deberta-v3-small,L_OUR_PRON,llama3.3,-0.1998058703100968,0.016348691265838856,True
microsoft/deberta-v3-small,L_OUR_PRON,qwen72b,0.05392587489810338,0.5209134474551422,False
microsoft/deberta-v3-small,L_OUR_PRON,qwen32b,0.16142721837854568,0.053243504372105434,False
microsoft/deberta-v3-small,L_OUR_PRON,qwen14b,0.21761372671690704,0.008790847595325934,True
microsoft/deberta-v3-small,L_OUR_PRON,solar,0.164458892616922,0.04886818241825533,True
microsoft/deberta-v3-small,L_THEIR_PRON,mistral,-0.23553318263420148,0.004485126453483963,True
microsoft/deberta-v3-small,L_THEIR_PRON,deepseek,0.1388128684854774,0.0970594064264316,False
microsoft/deberta-v3-small,L_THEIR_PRON,llama3.3,-0.09243786425288558,0.2704842995804803,False
microsoft/deberta-v3-small,L_THEIR_PRON,qwen72b,-0.045057832842648624,0.5917829542603564,False
microsoft/deberta-v3-small,L_THEIR_PRON,qwen32b,-0.09911264381435045,0.23724594411365618,False
microsoft/deberta-v3-small,L_THEIR_PRON,qwen14b,-0.06363922074195959,0.448580596459203,False
microsoft/deberta-v3-small,L_THEIR_PRON,solar,0.043050275816168625,0.6084141099778169,False
microsoft/deberta-v3-small,L_YOURS_PRON,mistral,-0.0659149561066298,0.432488806357105,False
microsoft/deberta-v3-small,L_YOURS_PRON,deepseek,0.10315572486267739,0.21856032107628015,False
microsoft/deberta-v3-small,L_YOURS_PRON,llama3.3,0.007726062041687694,0.9267726592673994,False
microsoft/deberta-v3-small,L_YOURS_PRON,qwen72b,0.0006858955658043553,0.9934901217707508,False
microsoft/deberta-v3-small,L_YOURS_PRON,qwen32b,0.07564468509743053,0.36752618534859377,False
microsoft/deberta-v3-small,L_YOURS_PRON,qwen14b,-0.018383568086170816,0.8268848002447071,False
microsoft/deberta-v3-small,L_YOURS_PRON,solar,0.14640025411697266,0.07995649416605735,False
microsoft/deberta-v3-small,L_THEIRS_PRON,mistral,-0.11276887220172499,0.1783898274557755,False
microsoft/deberta-v3-small,L_THEIRS_PRON,deepseek,0.021585690687345553,0.7973326522630567,False
microsoft/deberta-v3-small,L_THEIRS_PRON,llama3.3,0.009998616805580498,0.9053223646407818,False
microsoft/deberta-v3-small,L_THEIRS_PRON,qwen72b,0.014263812064376062,0.8652597654594568,False
microsoft/deberta-v3-small,L_THEIRS_PRON,qwen32b,-0.0301773168283356,0.7195550642952072,False
microsoft/deberta-v3-small,L_THEIRS_PRON,qwen14b,0.020964659211456738,0.8030430833460083,False
microsoft/deberta-v3-small,L_THEIRS_PRON,solar,0.022816833080962547,0.7860441504499733,False
microsoft/deberta-v3-small,L_HERS_PRON,mistral,-0.027665653878102592,0.7420366812872355,False
microsoft/deberta-v3-small,L_HERS_PRON,deepseek,0.04190894517339891,0.6179600926890918,False
microsoft/deberta-v3-small,L_HERS_PRON,llama3.3,0.1290692871481151,0.12312486311664304,False
microsoft/deberta-v3-small,L_HERS_PRON,qwen72b,0.0749527708735971,0.3719369382940724,False
microsoft/deberta-v3-small,L_HERS_PRON,qwen32b,-0.009281657082331876,0.9120830041932506,False
microsoft/deberta-v3-small,L_HERS_PRON,qwen14b,0.056210413070904706,0.5033835078863165,False
microsoft/deberta-v3-small,L_HERS_PRON,solar,0.17218667433274482,0.03904888337985556,True
microsoft/deberta-v3-small,L_OURS_PRON,mistral,-0.09900672559633447,0.2377500261515256,False
microsoft/deberta-v3-small,L_OURS_PRON,deepseek,-0.020357423931286138,0.8086367374882705,False
microsoft/deberta-v3-small,L_OURS_PRON,llama3.3,0.05815985200471788,0.4886723506325909,False
microsoft/deberta-v3-small,L_OURS_PRON,qwen72b,0.03349804427740346,0.6901989900048218,False
microsoft/deberta-v3-small,L_OURS_PRON,qwen32b,0.03649507474388647,0.6640932735242512,False
microsoft/deberta-v3-small,L_OURS_PRON,qwen14b,0.03540259711610589,0.6735647352728865,False
microsoft/deberta-v3-small,L_OURS_PRON,solar,0.132376143736603,0.11373226396983464,False
microsoft/deberta-v3-small,L_MYSELF_PRON,mistral,-0.10036306434601276,0.23135142028158096,False
microsoft/deberta-v3-small,L_MYSELF_PRON,deepseek,-0.0371076014412066,0.6588058602314353,False
microsoft/deberta-v3-small,L_MYSELF_PRON,llama3.3,-0.11199607259221357,0.1814027514347222,False
microsoft/deberta-v3-small,L_MYSELF_PRON,qwen72b,0.03467649537089493,0.6798883895688138,False
microsoft/deberta-v3-small,L_MYSELF_PRON,qwen32b,0.09021831551908878,0.2822050901487646,False
microsoft/deberta-v3-small,L_MYSELF_PRON,qwen14b,-0.03475054253273306,0.6792424790612677,False
microsoft/deberta-v3-small,L_MYSELF_PRON,solar,-0.05283014724989667,0.5294302971546798,False
microsoft/deberta-v3-small,L_YOURSELF_PRON,mistral,-0.11278688073354717,0.1783200593188767,False
microsoft/deberta-v3-small,L_YOURSELF_PRON,deepseek,0.0220565279784459,0.7930103917820952,False
microsoft/deberta-v3-small,L_YOURSELF_PRON,llama3.3,0.1628306894199401,0.05117934903083097,False
microsoft/deberta-v3-small,L_YOURSELF_PRON,qwen72b,0.0840894171468355,0.316317240603561,False
microsoft/deberta-v3-small,L_YOURSELF_PRON,qwen32b,0.13326114412466747,0.11131575451179426,False
microsoft/deberta-v3-small,L_YOURSELF_PRON,qwen14b,0.061284945947807826,0.46557594119721063,False
microsoft/deberta-v3-small,L_YOURSELF_PRON,solar,0.027858993691584906,0.7402980774135857,False
microsoft/deberta-v3-small,L_HIMSELF_PRON,mistral,-0.027902025560378192,0.7399112924699548,False
microsoft/deberta-v3-small,L_HIMSELF_PRON,deepseek,0.07044546097390512,0.40145752659630696,False
microsoft/deberta-v3-small,L_HIMSELF_PRON,llama3.3,-0.051507084155490844,0.5398067137168122,False
microsoft/deberta-v3-small,L_HIMSELF_PRON,qwen72b,-0.020772143789396402,0.8048154069526302,False
microsoft/deberta-v3-small,L_HIMSELF_PRON,qwen32b,-0.044451940428537784,0.596780548443213,False
microsoft/deberta-v3-small,L_HIMSELF_PRON,qwen14b,-0.008648962017402465,0.9180543122875089,False
microsoft/deberta-v3-small,L_HIMSELF_PRON,solar,0.00930528813698259,0.9118600698550118,False
microsoft/deberta-v3-small,L_HERSELF_PRON,mistral,0.016627878968663922,0.8431943535546431,False
microsoft/deberta-v3-small,L_HERSELF_PRON,deepseek,-0.0300204282864176,0.7209525813919304,False
microsoft/deberta-v3-small,L_HERSELF_PRON,llama3.3,-0.06688219163876793,0.42575089493233437,False
microsoft/deberta-v3-small,L_HERSELF_PRON,qwen72b,-0.0039945652257680295,0.9621010235487792,False
microsoft/deberta-v3-small,L_HERSELF_PRON,qwen32b,-0.06591279885972379,0.43250390201479844,False
microsoft/deberta-v3-small,L_HERSELF_PRON,qwen14b,-0.037966874593393235,0.6514168995696662,False
microsoft/deberta-v3-small,L_HERSELF_PRON,solar,-0.08366918451897914,0.3187503558628416,False
microsoft/deberta-v3-small,L_ITSELF_PRON,mistral,0.016033664590893445,0.8487298067792557,False
microsoft/deberta-v3-small,L_ITSELF_PRON,deepseek,0.01173457153408453,0.8889820461310809,False
microsoft/deberta-v3-small,L_ITSELF_PRON,llama3.3,-0.14490643354118252,0.08311690938603415,False
microsoft/deberta-v3-small,L_ITSELF_PRON,qwen72b,0.020414016933500763,0.8081150073522895,False
microsoft/deberta-v3-small,L_ITSELF_PRON,qwen32b,0.0007230131313073346,0.9931378449804699,False
microsoft/deberta-v3-small,L_ITSELF_PRON,qwen14b,-0.1028987738365201,0.21971577985274116,False
microsoft/deberta-v3-small,L_ITSELF_PRON,solar,0.026867002762240896,0.7492322556521022,False
microsoft/deberta-v3-small,L_OURSELVES_PRON,mistral,-0.15782337486832998,0.05886069581801052,False
microsoft/deberta-v3-small,L_OURSELVES_PRON,deepseek,0.02820737880417412,0.7371685486567245,False
microsoft/deberta-v3-small,L_OURSELVES_PRON,llama3.3,0.0012971402512808455,0.987689107956449,False
microsoft/deberta-v3-small,L_OURSELVES_PRON,qwen72b,0.018117221778473167,0.8293544690537944,False
microsoft/deberta-v3-small,L_OURSELVES_PRON,qwen32b,0.034420033332831196,0.6821272925368622,False
microsoft/deberta-v3-small,L_OURSELVES_PRON,qwen14b,-0.031281279699076944,0.7097477325558135,False
microsoft/deberta-v3-small,L_OURSELVES_PRON,solar,0.025790978506165428,0.758961017048135,False
microsoft/deberta-v3-small,L_YOURSELVES_PRON,mistral,-0.09065653485025287,0.27986439740745167,False
microsoft/deberta-v3-small,L_YOURSELVES_PRON,deepseek,-0.024862001274489193,0.7673908032033883,False
microsoft/deberta-v3-small,L_YOURSELVES_PRON,llama3.3,0.009629335561572246,0.9088037203247388,False
microsoft/deberta-v3-small,L_YOURSELVES_PRON,qwen72b,0.026529440523126366,0.7522801232878438,False
microsoft/deberta-v3-small,L_YOURSELVES_PRON,qwen32b,0.11535922034320567,0.16855954786859953,False
microsoft/deberta-v3-small,L_YOURSELVES_PRON,qwen14b,0.021557953078508624,0.7975874752687463,False
microsoft/deberta-v3-small,L_YOURSELVES_PRON,solar,-0.3025800803630194,0.0002277106303807091,True
microsoft/deberta-v3-small,L_THEMSELVES_PRON,mistral,-0.11291184808781313,0.17783646771473224,False
microsoft/deberta-v3-small,L_THEMSELVES_PRON,deepseek,-0.04143776459678741,0.6219198165643052,False
microsoft/deberta-v3-small,L_THEMSELVES_PRON,llama3.3,-0.031564297316838096,0.7072410416136504,False
microsoft/deberta-v3-small,L_THEMSELVES_PRON,qwen72b,-0.012117856811340678,0.8853802669505806,False
microsoft/deberta-v3-small,L_THEMSELVES_PRON,qwen32b,-0.09608065842395701,0.2519723730236581,False
microsoft/deberta-v3-small,L_THEMSELVES_PRON,qwen14b,-0.11092815457920974,0.18562751761110063,False
microsoft/deberta-v3-small,L_THEMSELVES_PRON,solar,-0.08732259207702275,0.29800181922245694,False
microsoft/deberta-v3-small,L_FIRST_PERSON_SING_PRON,mistral,-0.11642250923717751,0.164642981550983,False
microsoft/deberta-v3-small,L_FIRST_PERSON_SING_PRON,deepseek,-0.0994149874600258,0.23581115352356802,False
microsoft/deberta-v3-small,L_FIRST_PERSON_SING_PRON,llama3.3,-0.056321872975173014,0.5025362005764341,False
microsoft/deberta-v3-small,L_FIRST_PERSON_SING_PRON,qwen72b,0.06499370891015308,0.43896277679484763,False
microsoft/deberta-v3-small,L_FIRST_PERSON_SING_PRON,qwen32b,0.17338022860189664,0.03769129876691225,True
microsoft/deberta-v3-small,L_FIRST_PERSON_SING_PRON,qwen14b,0.12766279456669125,0.12729695845796837,False
microsoft/deberta-v3-small,L_FIRST_PERSON_SING_PRON,solar,-0.18109283062671674,0.02984306246319179,True
microsoft/deberta-v3-small,L_SECOND_PERSON_PRON,mistral,-0.1004730833633656,0.23083775768780804,False
microsoft/deberta-v3-small,L_SECOND_PERSON_PRON,deepseek,0.03150181602052517,0.707794170408669,False
microsoft/deberta-v3-small,L_SECOND_PERSON_PRON,llama3.3,0.1431391087024315,0.08698443491013617,False
microsoft/deberta-v3-small,L_SECOND_PERSON_PRON,qwen72b,0.03829801034167711,0.648578403533049,False
microsoft/deberta-v3-small,L_SECOND_PERSON_PRON,qwen32b,0.021109822102459166,0.8017073555763596,False
microsoft/deberta-v3-small,L_SECOND_PERSON_PRON,qwen14b,0.029133257476761525,0.7288724749657944,False
microsoft/deberta-v3-small,L_SECOND_PERSON_PRON,solar,-0.07640870467066717,0.36269340882087303,False
microsoft/deberta-v3-small,L_THIRD_PERSON_SING_PRON,mistral,-0.15343562691110962,0.06634755231781518,False
microsoft/deberta-v3-small,L_THIRD_PERSON_SING_PRON,deepseek,-0.05679990225691765,0.49891074759663584,False
microsoft/deberta-v3-small,L_THIRD_PERSON_SING_PRON,llama3.3,-0.2626652417358939,0.0014699556705951447,True
microsoft/deberta-v3-small,L_THIRD_PERSON_SING_PRON,qwen72b,0.06097917442846069,0.46780896177444603,False
microsoft/deberta-v3-small,L_THIRD_PERSON_SING_PRON,qwen32b,0.09365838211529728,0.26418182026217785,False
