detection_model,metric,model,correlation,pvalue,significant
microsoft/deberta-v3-small,L_ADV_COMPARATIVE,deepseek,0.2977179979857362,0.26275392233661005,False
microsoft/deberta-v3-small,L_ADV_COMPARATIVE,llama3.3,0.33971145092077704,0.1979842649573772,False
microsoft/deberta-v3-small,L_ADV_COMPARATIVE,qwen72b,0.0248789720492838,0.9271297348911781,False
microsoft/deberta-v3-small,L_ADV_COMPARATIVE,qwen32b,0.08183352801040575,0.7631957535893752,False
microsoft/deberta-v3-small,L_ADV_COMPARATIVE,qwen14b,0.41613861988900014,0.10888108572469431,False
microsoft/deberta-v3-small,L_ADV_COMPARATIVE,solar,0.18770421530293574,0.48634171353486233,False
microsoft/deberta-v3-small,L_ADV_SUPERLATIVE,mistral,0.2951100531436066,0.26715865022561214,False
microsoft/deberta-v3-small,L_ADV_SUPERLATIVE,deepseek,0.2915058276095875,0.27331977617405434,False
microsoft/deberta-v3-small,L_ADV_SUPERLATIVE,llama3.3,0.3422308758745245,0.19446460720352496,False
microsoft/deberta-v3-small,L_ADV_SUPERLATIVE,qwen72b,0.02797369486781215,0.9180921021263709,False
microsoft/deberta-v3-small,L_ADV_SUPERLATIVE,qwen32b,0.08388604207158518,0.7574202689605072,False
microsoft/deberta-v3-small,L_ADV_SUPERLATIVE,qwen14b,0.41562626082813525,0.10936191911515214,False
microsoft/deberta-v3-small,L_ADV_SUPERLATIVE,solar,0.19511491204751424,0.4689699127589285,False
microsoft/deberta-v3-small,ST_REPETITIONS_WORDS,mistral,0.22505298230378204,0.4020202761534201,False
microsoft/deberta-v3-small,ST_REPETITIONS_WORDS,deepseek,-0.15712410445829922,0.5611438356301586,False
microsoft/deberta-v3-small,ST_REPETITIONS_WORDS,llama3.3,-0.28676081973233547,0.2815613051698394,False
microsoft/deberta-v3-small,ST_REPETITIONS_WORDS,qwen72b,-0.08153663271466438,0.7640321526813666,False
microsoft/deberta-v3-small,ST_REPETITIONS_WORDS,qwen32b,0.3006785305618267,0.25780798297398233,False
microsoft/deberta-v3-small,ST_REPETITIONS_WORDS,qwen14b,0.27500673940551235,0.3026132499294346,False
microsoft/deberta-v3-small,ST_REPETITIONS_WORDS,solar,0.0567543868299369,0.8346281644985795,False
microsoft/deberta-v3-small,ST_REPETITIONS_SENT,mistral,,,False
microsoft/deberta-v3-small,ST_REPETITIONS_SENT,deepseek,,,False
microsoft/deberta-v3-small,ST_REPETITIONS_SENT,llama3.3,,,False
microsoft/deberta-v3-small,ST_REPETITIONS_SENT,qwen72b,,,False
microsoft/deberta-v3-small,ST_REPETITIONS_SENT,qwen32b,,,False
microsoft/deberta-v3-small,ST_REPETITIONS_SENT,qwen14b,,,False
microsoft/deberta-v3-small,ST_REPETITIONS_SENT,solar,,,False
microsoft/deberta-v3-small,L_I_PRON,mistral,-0.15524649319220488,0.5658918021962001,False
microsoft/deberta-v3-small,L_I_PRON,deepseek,0.05696005103491589,0.8340366346598435,False
microsoft/deberta-v3-small,L_I_PRON,llama3.3,0.24787835686330617,0.3546301114020874,False
microsoft/deberta-v3-small,L_I_PRON,qwen72b,-0.4155526444222445,0.10943112805054751,False
microsoft/deberta-v3-small,L_I_PRON,qwen32b,0.06952910319281955,0.7980549744101488,False
microsoft/deberta-v3-small,L_I_PRON,qwen14b,-0.28576768770288213,0.2833049909703749,False
microsoft/deberta-v3-small,L_I_PRON,solar,-0.16767488198834157,0.5347880601204322,False
microsoft/deberta-v3-small,L_HE_PRON,mistral,0.10085916537117905,0.710145452167461,False
microsoft/deberta-v3-small,L_HE_PRON,deepseek,0.17197228085096863,0.5242149507473338,False
microsoft/deberta-v3-small,L_HE_PRON,llama3.3,0.15925367542463306,0.5557795606952767,False
microsoft/deberta-v3-small,L_HE_PRON,qwen72b,-0.17010822979391782,0.5287894570500894,False
microsoft/deberta-v3-small,L_HE_PRON,qwen32b,0.10098491512762614,0.709798646623721,False
microsoft/deberta-v3-small,L_HE_PRON,qwen14b,0.040824823781377445,0.880674502484919,False
microsoft/deberta-v3-small,L_HE_PRON,solar,-0.04719670356390661,0.8622047039033739,False
microsoft/deberta-v3-small,L_SHE_PRON,mistral,0.04708330615070244,0.8625328457320041,False
microsoft/deberta-v3-small,L_SHE_PRON,deepseek,0.15703416122023614,0.5613708864597706,False
microsoft/deberta-v3-small,L_SHE_PRON,llama3.3,0.10238513963684401,0.705940584840479,False
microsoft/deberta-v3-small,L_SHE_PRON,qwen72b,-0.2744959537642742,0.3035485877762746,False
microsoft/deberta-v3-small,L_SHE_PRON,qwen32b,0.09998544981970894,0.7125565435429309,False
microsoft/deberta-v3-small,L_SHE_PRON,qwen14b,-0.027085481987026677,0.92068506721578,False
microsoft/deberta-v3-small,L_SHE_PRON,solar,-0.0882731303618357,0.7451162206577409,False
microsoft/deberta-v3-small,L_IT_PRON,mistral,0.2975252836226119,0.26307787732448723,False
microsoft/deberta-v3-small,L_IT_PRON,deepseek,0.22458146345993163,0.4030332699911284,False
microsoft/deberta-v3-small,L_IT_PRON,llama3.3,0.2363041280006759,0.378254377654651,False
microsoft/deberta-v3-small,L_IT_PRON,qwen72b,-0.020429835084550457,0.9401370958544278,False
microsoft/deberta-v3-small,L_IT_PRON,qwen32b,0.295541673356837,0.2664265654703927,False
microsoft/deberta-v3-small,L_IT_PRON,qwen14b,0.2159782420516302,0.42175290517123293,False
microsoft/deberta-v3-small,L_IT_PRON,solar,-0.02459575529601103,0.9279572563117284,False
microsoft/deberta-v3-small,L_YOU_PRON,mistral,-0.0528308005565955,0.845928737260684,False
microsoft/deberta-v3-small,L_YOU_PRON,deepseek,0.12636401293576108,0.6409781882594681,False
microsoft/deberta-v3-small,L_YOU_PRON,llama3.3,-0.26359971283744466,0.32390623885100406,False
microsoft/deberta-v3-small,L_YOU_PRON,qwen72b,-0.35684472053990957,0.17485435119178946,False
microsoft/deberta-v3-small,L_YOU_PRON,qwen32b,0.1256762775610134,0.6428103429868975,False
microsoft/deberta-v3-small,L_YOU_PRON,qwen14b,-0.01075866872426258,0.9684562459201693,False
microsoft/deberta-v3-small,L_YOU_PRON,solar,-0.09254909069156904,0.7331791474033956,False
microsoft/deberta-v3-small,L_WE_PRON,mistral,-0.2462148157340669,0.3579735503798778,False
microsoft/deberta-v3-small,L_WE_PRON,deepseek,0.4182920616796514,0.1068763662998088,False
microsoft/deberta-v3-small,L_WE_PRON,llama3.3,-0.11577945100808866,0.6693853767828128,False
microsoft/deberta-v3-small,L_WE_PRON,qwen72b,-0.3515754343698969,0.18176746946323435,False
microsoft/deberta-v3-small,L_WE_PRON,qwen32b,0.38216452385863353,0.14407341624251313,False
microsoft/deberta-v3-small,L_WE_PRON,qwen14b,0.347836962420389,0.18677984963031274,False
microsoft/deberta-v3-small,L_WE_PRON,solar,-0.24351800098760662,0.3634309418747274,False
microsoft/deberta-v3-small,L_THEY_PRON,mistral,0.27963442466897975,0.2942168729915334,False
microsoft/deberta-v3-small,L_THEY_PRON,deepseek,0.2369032998813873,0.37701075019978475,False
microsoft/deberta-v3-small,L_THEY_PRON,llama3.3,0.10649262238323573,0.6946621370515322,False
microsoft/deberta-v3-small,L_THEY_PRON,qwen72b,-0.1441414225323221,0.5943168152357906,False
microsoft/deberta-v3-small,L_THEY_PRON,qwen32b,0.20859409692747805,0.4381735716113997,False
microsoft/deberta-v3-small,L_THEY_PRON,qwen14b,0.20569189204296756,0.44471547170452336,False
microsoft/deberta-v3-small,L_THEY_PRON,solar,-0.07376681194331057,0.786005397718597,False
microsoft/deberta-v3-small,L_ME_PRON,mistral,0.08699960467070264,0.7486821511777474,False
microsoft/deberta-v3-small,L_ME_PRON,deepseek,0.17423267139796425,0.5186920921371951,False
microsoft/deberta-v3-small,L_ME_PRON,llama3.3,0.22910426241779128,0.39337274392518556,False
microsoft/deberta-v3-small,L_ME_PRON,qwen72b,-0.08210956010154308,0.7624183494870096,False
microsoft/deberta-v3-small,L_ME_PRON,qwen32b,-0.017584494761771652,0.9484632851484892,False
microsoft/deberta-v3-small,L_ME_PRON,qwen14b,-0.1958879254685655,0.467175614652439,False
microsoft/deberta-v3-small,L_ME_PRON,solar,0.08041136415023957,0.7672044185789537,False
microsoft/deberta-v3-small,L_YOU_OBJ_PRON,mistral,-0.15173922389722097,0.5748062743287097,False
microsoft/deberta-v3-small,L_YOU_OBJ_PRON,deepseek,0.1092618197832148,0.6870919715657824,False
microsoft/deberta-v3-small,L_YOU_OBJ_PRON,llama3.3,-0.250086849076402,0.3502185819379743,False
microsoft/deberta-v3-small,L_YOU_OBJ_PRON,qwen72b,-0.4246480028305046,0.10111097181714157,False
microsoft/deberta-v3-small,L_YOU_OBJ_PRON,qwen32b,0.05984414151731793,0.8257503556509043,False
microsoft/deberta-v3-small,L_YOU_OBJ_PRON,qwen14b,-0.26426413910813384,0.322642806083913,False
microsoft/deberta-v3-small,L_YOU_OBJ_PRON,solar,-0.06919845778421915,0.7989969732693404,False
microsoft/deberta-v3-small,L_HIM_PRON,mistral,0.13428030982380823,0.6200308004388057,False
microsoft/deberta-v3-small,L_HIM_PRON,deepseek,0.30594262898678226,0.2491562664563355,False
microsoft/deberta-v3-small,L_HIM_PRON,llama3.3,0.04519419968748348,0.8680024766332629,False
microsoft/deberta-v3-small,L_HIM_PRON,qwen72b,-0.24093984892030704,0.36869113022430255,False
microsoft/deberta-v3-small,L_HIM_PRON,qwen32b,0.23675339154301034,0.37732168628882246,False
microsoft/deberta-v3-small,L_HIM_PRON,qwen14b,0.08208339017851876,0.7624920441335807,False
microsoft/deberta-v3-small,L_HIM_PRON,solar,0.01968514642127031,0.9423157158204548,False
microsoft/deberta-v3-small,L_HER_OBJECT_PRON,mistral,-0.006626570975164614,0.9805685106309808,False
microsoft/deberta-v3-small,L_HER_OBJECT_PRON,deepseek,0.15611481161853155,0.5636939333646915,False
microsoft/deberta-v3-small,L_HER_OBJECT_PRON,llama3.3,-0.12485227208947658,0.6450080698409448,False
microsoft/deberta-v3-small,L_HER_OBJECT_PRON,qwen72b,-0.34955684522832375,0.18446277761921379,False
microsoft/deberta-v3-small,L_HER_OBJECT_PRON,qwen32b,0.11241462382437603,0.6785069766518633,False
microsoft/deberta-v3-small,L_HER_OBJECT_PRON,qwen14b,-0.11883044347567304,0.661151786860261,False
microsoft/deberta-v3-small,L_HER_OBJECT_PRON,solar,-0.10086031138982639,0.7101422913191041,False
microsoft/deberta-v3-small,L_IT_OBJECT_PRON,mistral,-0.17804402385966595,0.5094406706358745,False
microsoft/deberta-v3-small,L_IT_OBJECT_PRON,deepseek,0.012221992050634622,0.9641682817218055,False
microsoft/deberta-v3-small,L_IT_OBJECT_PRON,llama3.3,-0.26254424188812897,0.3259191315358364,False
microsoft/deberta-v3-small,L_IT_OBJECT_PRON,qwen72b,-0.41176844068959106,0.1130302736948551,False
microsoft/deberta-v3-small,L_IT_OBJECT_PRON,qwen32b,0.06432847149848009,0.8129008967084966,False
microsoft/deberta-v3-small,L_IT_OBJECT_PRON,qwen14b,-0.2939714446920514,0.26909576660857226,False
microsoft/deberta-v3-small,L_IT_OBJECT_PRON,solar,-0.1659736254269807,0.5389999511766203,False
microsoft/deberta-v3-small,L_US_PRON,mistral,-0.0950543075807194,0.7262117516924044,False
microsoft/deberta-v3-small,L_US_PRON,deepseek,-0.29038069261061533,0.2752606122275556,False
microsoft/deberta-v3-small,L_US_PRON,llama3.3,0.08063140383338482,0.7665838262909122,False
microsoft/deberta-v3-small,L_US_PRON,qwen72b,0.15921886543257688,0.5558670660991321,False
microsoft/deberta-v3-small,L_US_PRON,qwen32b,-0.415527242894966,0.10945501589660118,False
microsoft/deberta-v3-small,L_US_PRON,qwen14b,-0.27244447964613916,0.3073223498636027,False
microsoft/deberta-v3-small,L_US_PRON,solar,-0.10267432852409154,0.7051446101894316,False
microsoft/deberta-v3-small,L_THEM_PRON,mistral,0.21541256209246917,0.4229993795102614,False
microsoft/deberta-v3-small,L_THEM_PRON,deepseek,0.17197641740479838,0.5242048194411939,False
microsoft/deberta-v3-small,L_THEM_PRON,llama3.3,-0.24523095175445142,0.35995920908100526,False
microsoft/deberta-v3-small,L_THEM_PRON,qwen72b,-0.3941872234979513,0.13083876434176372,False
microsoft/deberta-v3-small,L_THEM_PRON,qwen32b,0.2250196310977519,0.40209188205524093,False
microsoft/deberta-v3-small,L_THEM_PRON,qwen14b,-0.1022475520587649,0.7063193865984653,False
microsoft/deberta-v3-small,L_THEM_PRON,solar,-0.09053126019837585,0.7388053056870639,False
microsoft/deberta-v3-small,L_MY_PRON,mistral,0.24683139565148893,0.35673228011382657,False
microsoft/deberta-v3-small,L_MY_PRON,deepseek,0.07700767014210348,0.776820764633477,False
microsoft/deberta-v3-small,L_MY_PRON,llama3.3,0.3480036730034872,0.18655442162006458,False
microsoft/deberta-v3-small,L_MY_PRON,qwen72b,-0.32056042893098635,0.22608796523381908,False
microsoft/deberta-v3-small,L_MY_PRON,qwen32b,0.1356132892639424,0.6165298300548473,False
microsoft/deberta-v3-small,L_MY_PRON,qwen14b,-0.03652281518586134,0.8931777380870051,False
microsoft/deberta-v3-small,L_MY_PRON,solar,-0.12000521289695398,0.6579911078221248,False
microsoft/deberta-v3-small,L_YOUR_PRON,mistral,0.14910160216214974,0.5815489239101902,False
microsoft/deberta-v3-small,L_YOUR_PRON,deepseek,0.22756009691289603,0.39665691894387145,False
microsoft/deberta-v3-small,L_YOUR_PRON,llama3.3,-0.2746588152686582,0.3032501748637414,False
microsoft/deberta-v3-small,L_YOUR_PRON,qwen72b,0.28140417074217566,0.2910429389940845,False
microsoft/deberta-v3-small,L_YOUR_PRON,qwen32b,-0.06589286351932455,0.8084286053531983,False
microsoft/deberta-v3-small,L_YOUR_PRON,qwen14b,0.27818375179383203,0.2968338684083018,False
microsoft/deberta-v3-small,L_YOUR_PRON,solar,0.14929100728637368,0.5810636481218869,False
microsoft/deberta-v3-small,L_HIS_PRON,mistral,0.11237000673136073,0.6786282124420615,False
microsoft/deberta-v3-small,L_HIS_PRON,deepseek,0.3294508445553335,0.21274390033044632,False
microsoft/deberta-v3-small,L_HIS_PRON,llama3.3,-0.09387707897864433,0.7294833371767394,False
microsoft/deberta-v3-small,L_HIS_PRON,qwen72b,-0.26424946901955715,0.32267067098054375,False
microsoft/deberta-v3-small,L_HIS_PRON,qwen32b,0.31117540009795513,0.24073692636192248,False
microsoft/deberta-v3-small,L_HIS_PRON,qwen14b,0.16992478195617372,0.5292406233295636,False
microsoft/deberta-v3-small,L_HIS_PRON,solar,0.08266082961647012,0.7608664170087562,False
microsoft/deberta-v3-small,L_HER_PRON,mistral,0.09171949478880984,0.7354907212468021,False
microsoft/deberta-v3-small,L_HER_PRON,deepseek,0.28278259278383777,0.2885850446165679,False
microsoft/deberta-v3-small,L_HER_PRON,llama3.3,-0.17483669314463662,0.5172208100342102,False
microsoft/deberta-v3-small,L_HER_PRON,qwen72b,-0.31440786336784754,0.23562605887373214,False
microsoft/deberta-v3-small,L_HER_PRON,qwen32b,0.282969948533975,0.28825192853926146,False
microsoft/deberta-v3-small,L_HER_PRON,qwen14b,0.13215458980035333,0.6256296796551609,False
microsoft/deberta-v3-small,L_HER_PRON,solar,0.06696553663389657,0.8053652438070135,False
microsoft/deberta-v3-small,L_ITS_PRON,mistral,0.21820001781548493,0.41687578707860357,False
microsoft/deberta-v3-small,L_ITS_PRON,deepseek,0.4006669485929977,0.12406462672121488,False
microsoft/deberta-v3-small,L_ITS_PRON,llama3.3,-0.26771612538221395,0.3161247651208104,False
microsoft/deberta-v3-small,L_ITS_PRON,qwen72b,0.06955256861064141,0.7979881320465841,False
microsoft/deberta-v3-small,L_ITS_PRON,qwen32b,0.29090744493259973,0.2743509377811803,False
microsoft/deberta-v3-small,L_ITS_PRON,qwen14b,0.47590093398652694,0.0624162634279217,False
microsoft/deberta-v3-small,L_ITS_PRON,solar,0.23387688615997387,0.3833151974173909,False
microsoft/deberta-v3-small,L_OUR_PRON,mistral,-0.24352739899550058,0.36341184383074954,False
microsoft/deberta-v3-small,L_OUR_PRON,deepseek,-0.23661292034031506,0.3776131754592447,False
microsoft/deberta-v3-small,L_OUR_PRON,llama3.3,-0.2583837017333454,0.333923786829823,False
microsoft/deberta-v3-small,L_OUR_PRON,qwen72b,-0.19692252897871998,0.4647794226854283,False
microsoft/deberta-v3-small,L_OUR_PRON,qwen32b,-0.2839721467312179,0.2864739444051293,False
microsoft/deberta-v3-small,L_OUR_PRON,qwen14b,-0.4384958486327395,0.08931766255530492,False
microsoft/deberta-v3-small,L_OUR_PRON,solar,-0.2686422119993448,0.31438928663351273,False
microsoft/deberta-v3-small,L_THEIR_PRON,mistral,0.051330429772034836,0.8502576221508055,False
microsoft/deberta-v3-small,L_THEIR_PRON,deepseek,-0.025444708092071666,0.9254769403344483,False
microsoft/deberta-v3-small,L_THEIR_PRON,llama3.3,-0.23066122156052868,0.3900762238435985,False
microsoft/deberta-v3-small,L_THEIR_PRON,qwen72b,0.19985582553558734,0.4580189213677903,False
microsoft/deberta-v3-small,L_THEIR_PRON,qwen32b,0.15115384005587285,0.5762998732128081,False
microsoft/deberta-v3-small,L_THEIR_PRON,qwen14b,0.4497879638973901,0.08045582538689092,False
microsoft/deberta-v3-small,L_THEIR_PRON,solar,0.2583143081254683,0.3340582424640445,False
microsoft/deberta-v3-small,L_YOURS_PRON,mistral,-0.2434579273369274,0.3635530329637926,False
microsoft/deberta-v3-small,L_YOURS_PRON,deepseek,-0.056325475037216126,0.8358620644855548,False
microsoft/deberta-v3-small,L_YOURS_PRON,llama3.3,-0.35104516955523746,0.18247297551947558,False
microsoft/deberta-v3-small,L_YOURS_PRON,qwen72b,-0.3759117666021494,0.15130412509062827,False
microsoft/deberta-v3-small,L_YOURS_PRON,qwen32b,0.011424730367623898,0.9665043839265876,False
microsoft/deberta-v3-small,L_YOURS_PRON,qwen14b,-0.3348773722228176,0.20485268255433084,False
microsoft/deberta-v3-small,L_YOURS_PRON,solar,-0.15290634255124574,0.5718332524099742,False
microsoft/deberta-v3-small,L_THEIRS_PRON,mistral,-0.3090647821671322,0.2441111408972599,False
microsoft/deberta-v3-small,L_THEIRS_PRON,deepseek,-0.22306475391307634,0.40630090616842035,False
microsoft/deberta-v3-small,L_THEIRS_PRON,llama3.3,-0.3860933822621432,0.13965239427743786,False
microsoft/deberta-v3-small,L_THEIRS_PRON,qwen72b,-0.220024464362552,0.4128930651531806,False
microsoft/deberta-v3-small,L_THEIRS_PRON,qwen32b,-0.0604287202595897,0.8240728740264323,False
microsoft/deberta-v3-small,L_THEIRS_PRON,qwen14b,-0.37128033009963146,0.1568154445702358,False
microsoft/deberta-v3-small,L_THEIRS_PRON,solar,-0.24146786479780757,0.3676104138787759,False
microsoft/deberta-v3-small,L_HERS_PRON,mistral,-0.012662993346471904,0.9628761947296453,False
microsoft/deberta-v3-small,L_HERS_PRON,deepseek,0.23005586474242518,0.39135615800310014,False
microsoft/deberta-v3-small,L_HERS_PRON,llama3.3,-0.13296792834592513,0.6234851615960167,False
microsoft/deberta-v3-small,L_HERS_PRON,qwen72b,0.38440012736918716,0.14154624649290018,False
microsoft/deberta-v3-small,L_HERS_PRON,qwen32b,-0.034143574956798414,0.9001030173732618,False
microsoft/deberta-v3-small,L_HERS_PRON,qwen14b,-0.11791131377824707,0.6636284256823564,False
microsoft/deberta-v3-small,L_HERS_PRON,solar,-0.0876689244489234,0.7468074249174574,False
microsoft/deberta-v3-small,L_OURS_PRON,mistral,0.2523954163358142,0.3456403746447344,False
microsoft/deberta-v3-small,L_OURS_PRON,deepseek,0.20154760483409162,0.4541422161526401,False
microsoft/deberta-v3-small,L_OURS_PRON,llama3.3,0.34080986651189815,0.19644472108535416,False
microsoft/deberta-v3-small,L_OURS_PRON,qwen72b,0.3003671126611675,0.25832552796609803,False
microsoft/deberta-v3-small,L_OURS_PRON,qwen32b,-0.27339130473433887,0.3055772182626176,False
microsoft/deberta-v3-small,L_OURS_PRON,qwen14b,-0.0852369598565868,0.7536255111279372,False
microsoft/deberta-v3-small,L_OURS_PRON,solar,-0.0844614268569445,0.755803360099533,False
microsoft/deberta-v3-small,L_MYSELF_PRON,mistral,0.10296612573815683,0.7043417467517396,False
microsoft/deberta-v3-small,L_MYSELF_PRON,deepseek,0.1653246480887447,0.5406105383495015,False
microsoft/deberta-v3-small,L_MYSELF_PRON,llama3.3,0.0158795724702136,0.9534547695695446,False
microsoft/deberta-v3-small,L_MYSELF_PRON,qwen72b,-0.2195600605898052,0.4139049424539807,False
microsoft/deberta-v3-small,L_MYSELF_PRON,qwen32b,0.012725191242649245,0.9626939683937383,False
microsoft/deberta-v3-small,L_MYSELF_PRON,qwen14b,0.2541157357920628,0.3422508869303204,False
microsoft/deberta-v3-small,L_MYSELF_PRON,solar,0.05603104227738814,0.8367093010504831,False
microsoft/deberta-v3-small,L_YOURSELF_PRON,mistral,0.2220344995943013,0.408528493533641,False
microsoft/deberta-v3-small,L_YOURSELF_PRON,deepseek,0.030372271355843874,0.9110938579373634,False
microsoft/deberta-v3-small,L_YOURSELF_PRON,llama3.3,0.38319541802699664,0.14290428870296337,False
microsoft/deberta-v3-small,L_YOURSELF_PRON,qwen72b,0.3811071403020678,0.14527932805799762,False
microsoft/deberta-v3-small,L_YOURSELF_PRON,qwen32b,-0.03973773962376755,0.8838315912005031,False
microsoft/deberta-v3-small,L_YOURSELF_PRON,qwen14b,0.29392633191063205,0.26917269285780177,False
microsoft/deberta-v3-small,L_YOURSELF_PRON,solar,0.16019478753554112,0.553416058448539,False
microsoft/deberta-v3-small,L_HIMSELF_PRON,mistral,0.06441622919166001,0.8126498697504753,False
microsoft/deberta-v3-small,L_HIMSELF_PRON,deepseek,0.1584909253506333,0.557698329474901,False
microsoft/deberta-v3-small,L_HIMSELF_PRON,llama3.3,-0.3025986633276873,0.25463103197437714,False
microsoft/deberta-v3-small,L_HIMSELF_PRON,qwen72b,-0.24626692387227928,0.3578685554364665,False
microsoft/deberta-v3-small,L_HIMSELF_PRON,qwen32b,0.32038753977417656,0.22635259503987734,False
microsoft/deberta-v3-small,L_HIMSELF_PRON,qwen14b,0.02308048113391048,0.9323858407961253,False
microsoft/deberta-v3-small,L_HIMSELF_PRON,solar,0.12011856975468088,0.6576864109058096,False
microsoft/deberta-v3-small,L_HERSELF_PRON,mistral,0.04755077322223811,0.8611802570299255,False
microsoft/deberta-v3-small,L_HERSELF_PRON,deepseek,-0.03755534114773952,0.890174575542739,False
microsoft/deberta-v3-small,L_HERSELF_PRON,llama3.3,-0.09553249341844551,0.724884108370785,False
microsoft/deberta-v3-small,L_HERSELF_PRON,qwen72b,-0.3899561871402841,0.13539692536679904,False
microsoft/deberta-v3-small,L_HERSELF_PRON,qwen32b,-0.0021584193626644488,0.9936702412571875,False
microsoft/deberta-v3-small,L_HERSELF_PRON,qwen14b,0.013652035644351385,0.9599787251914212,False
microsoft/deberta-v3-small,L_HERSELF_PRON,solar,0.07718392846261897,0.7763220286240824,False
microsoft/deberta-v3-small,L_ITSELF_PRON,mistral,0.184541751711143,0.4938477470924163,False
microsoft/deberta-v3-small,L_ITSELF_PRON,deepseek,0.1863447705271925,0.4895615923848406,False
microsoft/deberta-v3-small,L_ITSELF_PRON,llama3.3,0.33984546778348734,0.19779600805509226,False
microsoft/deberta-v3-small,L_ITSELF_PRON,qwen72b,0.22677980603172046,0.39832203349771844,False
microsoft/deberta-v3-small,L_ITSELF_PRON,qwen32b,0.19689996194429746,0.46483162416574797,False
microsoft/deberta-v3-small,L_ITSELF_PRON,qwen14b,0.2606886081136055,0.32947547422153295,False
microsoft/deberta-v3-small,L_ITSELF_PRON,solar,0.2538977256483094,0.34267937697181183,False
microsoft/deberta-v3-small,L_OURSELVES_PRON,mistral,-0.16172747217817732,0.5495762783061628,False
microsoft/deberta-v3-small,L_OURSELVES_PRON,deepseek,0.23297231684867917,0.38521060253597394,False
microsoft/deberta-v3-small,L_OURSELVES_PRON,llama3.3,0.11328820309666005,0.6761347355281794,False
microsoft/deberta-v3-small,L_OURSELVES_PRON,qwen72b,0.0813115321862466,0.7646664581150513,False
microsoft/deberta-v3-small,L_OURSELVES_PRON,qwen32b,-0.039763526605172794,0.8837566819899146,False
microsoft/deberta-v3-small,L_OURSELVES_PRON,qwen14b,0.29100791765889555,0.2741776338009723,False
microsoft/deberta-v3-small,L_OURSELVES_PRON,solar,0.1466097211304426,0.5879489872295205,False
microsoft/deberta-v3-small,L_YOURSELVES_PRON,mistral,0.12105062889213083,0.6551830066915215,False
microsoft/deberta-v3-small,L_YOURSELVES_PRON,deepseek,0.16598167200105546,0.5389799951590104,False
microsoft/deberta-v3-small,L_YOURSELVES_PRON,llama3.3,0.21084941107288196,0.43312399573840044,False
microsoft/deberta-v3-small,L_YOURSELVES_PRON,qwen72b,0.13761504428534857,0.6112869070160064,False
microsoft/deberta-v3-small,L_YOURSELVES_PRON,qwen32b,0.06137922090791355,0.8213468851569806,False
microsoft/deberta-v3-small,L_YOURSELVES_PRON,qwen14b,0.08526957262638132,0.7535339660761976,False
microsoft/deberta-v3-small,L_YOURSELVES_PRON,solar,0.005975419086375777,0.9824776346014229,False
microsoft/deberta-v3-small,L_THEMSELVES_PRON,mistral,-0.07969758825448817,0.7692184385818087,False
microsoft/deberta-v3-small,L_THEMSELVES_PRON,deepseek,-0.20772298864910194,0.44013196714988034,False
microsoft/deberta-v3-small,L_THEMSELVES_PRON,llama3.3,-0.121180802866167,0.6548336473412248,False
microsoft/deberta-v3-small,L_THEMSELVES_PRON,qwen72b,0.3395952672468827,0.19814756524294558,False
microsoft/deberta-v3-small,L_THEMSELVES_PRON,qwen32b,-0.019674009149668548,0.9423483013523511,False
microsoft/deberta-v3-small,L_THEMSELVES_PRON,qwen14b,0.04558987507084464,0.8668563837481283,False
microsoft/deberta-v3-small,L_THEMSELVES_PRON,solar,0.13665508967931314,0.6137989966987032,False
microsoft/deberta-v3-small,L_FIRST_PERSON_SING_PRON,mistral,-0.15524649319220488,0.5658918021962001,False
microsoft/deberta-v3-small,L_FIRST_PERSON_SING_PRON,deepseek,0.05696005103491589,0.8340366346598435,False
microsoft/deberta-v3-small,L_FIRST_PERSON_SING_PRON,llama3.3,0.24787835686330617,0.3546301114020874,False
microsoft/deberta-v3-small,L_FIRST_PERSON_SING_PRON,qwen72b,-0.4155526444222445,0.10943112805054751,False
microsoft/deberta-v3-small,L_FIRST_PERSON_SING_PRON,qwen32b,0.06952910319281955,0.7980549744101488,False
microsoft/deberta-v3-small,L_FIRST_PERSON_SING_PRON,qwen14b,-0.28576768770288213,0.2833049909703749,False
microsoft/deberta-v3-small,L_FIRST_PERSON_SING_PRON,solar,-0.16767488198834157,0.5347880601204322,False
microsoft/deberta-v3-small,L_SECOND_PERSON_PRON,mistral,-0.035518706690335355,0.8960995525557713,False
microsoft/deberta-v3-small,L_SECOND_PERSON_PRON,deepseek,0.15517663478728166,0.5660687849579703,False
microsoft/deberta-v3-small,L_SECOND_PERSON_PRON,llama3.3,-0.2628639746080133,0.3253086073174745,False
microsoft/deberta-v3-small,L_SECOND_PERSON_PRON,qwen72b,-0.24671835904859735,0.3569596597190425,False
microsoft/deberta-v3-small,L_SECOND_PERSON_PRON,qwen32b,0.09261169283653471,0.7330048006121523,False
microsoft/deberta-v3-small,L_SECOND_PERSON_PRON,qwen14b,0.0593868394580595,0.8270631027881387,False
microsoft/deberta-v3-small,L_SECOND_PERSON_PRON,solar,-0.01405952070238592,0.9587851034575033,False
microsoft/deberta-v3-small,L_THIRD_PERSON_SING_PRON,mistral,0.1834065406715205,0.4965554974304484,False
microsoft/deberta-v3-small,L_THIRD_PERSON_SING_PRON,deepseek,0.3422596929359173,0.19442458691544257,False
