,abstracts,news,reviews,qa
0,0.0,-1.4081553561425801e-05,-1.3485680041916656e-06,4.9244000554862e-06
1,1.4081553561425801e-05,0.0,1.2732985557234135e-05,1.9005953616912e-05
2,1.3485680041916656e-06,-1.2732985557234135e-05,0.0,6.272968059677865e-06
3,-4.9244000554862e-06,-1.9005953616912e-05,-6.272968059677865e-06,0.0
