,abstracts,news,reviews,qa
0,0.0,3.2493240751514653e-06,6.8694560210413e-06,-3.5947294333875667e-06
1,-3.2493240751514653e-06,0.0,3.620131945889835e-06,-6.844053508539033e-06
2,-6.8694560210413e-06,-3.620131945889835e-06,0.0,-1.0464185454428868e-05
3,3.5947294333875667e-06,6.844053508539033e-06,1.0464185454428868e-05,0.0
