,mistral,deepseek,llama3.3,qwen72b,qwen32b,qwen14b,solar
0,0.0,0.0,0.0,0.0,-7.077140835102333e-07,0.0,0.0
1,0.0,0.0,0.0,0.0,-7.077140835102333e-07,0.0,0.0
2,0.0,0.0,0.0,0.0,-7.077140835102333e-07,0.0,0.0
3,0.0,0.0,0.0,0.0,-7.077140835102333e-07,0.0,0.0
4,7.077140835102333e-07,7.077140835102333e-07,7.077140835102333e-07,7.077140835102333e-07,0.0,7.077140835102333e-07,7.077140835102333e-07
5,0.0,0.0,0.0,0.0,-7.077140835102333e-07,0.0,0.0
6,0.0,0.0,0.0,0.0,-7.077140835102333e-07,0.0,0.0
