,mistral,deepseek,llama3.3,qwen72b,qwen32b,qwen14b,solar
0,0.0,0.0,0.0,-1.7818666190568331e-06,-7.107320540156333e-07,0.0,0.0
1,0.0,0.0,0.0,-1.7818666190568331e-06,-7.107320540156333e-07,0.0,0.0
2,0.0,0.0,0.0,-1.7818666190568331e-06,-7.107320540156333e-07,0.0,0.0
3,1.7818666190568331e-06,1.7818666190568331e-06,1.7818666190568331e-06,0.0,1.0711345650411998e-06,1.7818666190568331e-06,1.7818666190568331e-06
4,7.107320540156333e-07,7.107320540156333e-07,7.107320540156333e-07,-1.0711345650411998e-06,0.0,7.107320540156333e-07,7.107320540156333e-07
5,0.0,0.0,0.0,-1.7818666190568331e-06,-7.107320540156333e-07,0.0,0.0
6,0.0,0.0,0.0,-1.7818666190568331e-06,-7.107320540156333e-07,0.0,0.0
