,mistral,deepseek,llama3.3,qwen72b,qwen32b,qwen14b,solar
0,0.0,0.0,0.0,0.0,0.0,0.0,-1.230012300123e-06
1,0.0,0.0,0.0,0.0,0.0,0.0,-1.230012300123e-06
2,0.0,0.0,0.0,0.0,0.0,0.0,-1.230012300123e-06
3,0.0,0.0,0.0,0.0,0.0,0.0,-1.230012300123e-06
4,0.0,0.0,0.0,0.0,0.0,0.0,-1.230012300123e-06
5,0.0,0.0,0.0,0.0,0.0,0.0,-1.230012300123e-06
6,1.230012300123e-06,1.230012300123e-06,1.230012300123e-06,1.230012300123e-06,1.230012300123e-06,1.230012300123e-06,0.0
