,abstracts,news,reviews,qa
0,0.0,0.0003741491909451,0.0004764314628322,-7.674817042302749e-05
1,-0.0003741491909451,0.0,0.0001022822718871,-0.0004508973613681275
2,-0.0004764314628322,-0.0001022822718871,0.0,-0.0005531796332552275
3,7.674817042302749e-05,0.0004508973613681275,0.0005531796332552275,0.0
