,abstracts,news,reviews,qa
0,0.0,3.0595573248253007e-06,-2.223216450540334e-06,-2.4581859711169673e-06
1,-3.0595573248253007e-06,0.0,-5.282773775365634e-06,-5.517743295942268e-06
2,2.223216450540334e-06,5.282773775365634e-06,0.0,-2.3496952057663298e-07
3,2.4581859711169673e-06,5.517743295942268e-06,2.3496952057663298e-07,0.0
