,abstracts,news,reviews,qa
0,0.0,-0.00010162871765971094,-7.966778852767863e-05,2.7542291278019237e-05
1,0.00010162871765971094,0.0,2.19609291320323e-05,0.00012917100893773017
2,7.966778852767863e-05,-2.19609291320323e-05,0.0,0.00010721007980569787
3,-2.7542291278019237e-05,-0.00012917100893773017,-0.00010721007980569787,0.0
