,abstracts,news,reviews,qa
0,0.0,0.0007902114381981001,0.0019205546504406001,-0.0011734315485966
1,-0.0007902114381981001,0.0,0.0011303432122425,-0.0019636429867947
2,-0.0019205546504406001,-0.0011303432122425,0.0,-0.0030939861990372
3,0.0011734315485966,0.0019636429867947,0.0030939861990372,0.0
