,abstracts,news,reviews,qa
0,0.0,0.0011471164532984696,0.00039196643928756953,-0.0023556830479120306
1,-0.0011471164532984696,0.0,-0.0007551500140109001,-0.0035027995012105
2,-0.00039196643928756953,0.0007551500140109001,0.0,-0.0027476494871996
3,0.0023556830479120306,0.0035027995012105,0.0027476494871996,0.0
