,abstracts,news,reviews,qa
0,0.0,-5.4973954175487646e-06,1.2015453124573634e-05,7.2512271307452e-06
1,5.4973954175487646e-06,0.0,1.75128485421224e-05,1.2748622548293965e-05
2,-1.2015453124573634e-05,-1.75128485421224e-05,0.0,-4.764225993828434e-06
3,-7.2512271307452e-06,-1.2748622548293965e-05,4.764225993828434e-06,0.0
