,abstracts,news,reviews,qa
0,0.0,-0.0034514457092459996,-0.0103904793581638,-0.0156624467615911
1,0.0034514457092459996,0.0,-0.0069390336489178,-0.0122110010523451
2,0.0103904793581638,0.0069390336489178,0.0,-0.0052719674034273
3,0.0156624467615911,0.0122110010523451,0.0052719674034273,0.0
